教科等,No,学習指導要領テキスト,学習指導要領コード
家政,4056,イ  食事や排泄，衣生活，移動の援助,8GV0203182000000
家政,4057,３　指導計画の作成と内容の取扱い,8GV0206000000000
家政,4058,(1) 指導計画の作成に当たっては，次の事項に配慮するものとする。,8GV0206100000000
家政,4059,ア　単元など内容や時間のまとまりを見通して，その中で育む資質・能力の育成に向けて，生徒の主体的・対話的で深い学びの実現を図るようにすること。その際，生活に関連する産業の見方・考え方を働かせ，実践的・体験的な学習活動の充実を図ること。,8GV0206110000000
家政,4060,イ　地域や産業界との連携・交流を通じた実践的な学習活動や就業体験活動を積極的に取り入れるとともに，社会人講師を積極的に活用するなどの工夫に努めること。,8GV0206120000000
家政,4061,ウ　〔指導項目〕の指導に当たっては，実験・実習を適切に取り入れること。,8GV0206130000000
家政,4062,(2) ２の内容の取扱いについては，次の事項に配慮するものとする。,8GV0206200000000
家政,4063,ア　〔指導項目〕の(2)から(8)までについては，生徒や地域の実態，学科の特色等に応じて，いずれか一つ以上を選択して扱うことができること。,8GV0206210000000
家政,4064,イ　〔指導項目〕の(4)のイについては，刺しゅう，編物，染色，織物及びその他の手芸に係る製作の中から選択して，基礎的な技法を扱うこと。,8GV0206220000000
家政,4065,ウ　〔指導項目〕の(5)については，家政科の特質に応じて，食育の充実を図ること。また，実習に用いる食品については，安全・衛生に留意し，食物アレルギーについても配慮すること。,8GV0206230000000
家政,4066,エ　実験・実習を行うに当たっては，関連する法規等に従い，施設・設備や薬品等の安全管理に配慮し，学習環境を整えるとともに，事故防止の指導を徹底し，安全と衛生に十分留意すること。,8GV0206240000000
農業,4067,〔農業〕,8GP0200000000000
農業,4068,"１　目標
農業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，農業や農業関連産業を通じ，地域や社会の健全で持続的な発展に寄与する職業人として必要な資質・能力を次のとおり育成することを目指す。",8GP0202000000000
農業,4069,(1) 農業に関することについて理解するとともに，関連する技術を身に付けるようにする。,8GP0202100000000
農業,4070,(2) 農業に関する課題を発見し，職業人に求められる倫理観を踏まえ課題を解決する力を養う。,8GP0202200000000
農業,4071,(3) 職業人として必要な豊かな人間性を育み，よりよい社会の構築を目指して自ら学び，社会貢献に主体的かつ協働的に取り組む態度を養う。,8GP0202300000000
農業,4072,"２　内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。",8GP0203000000000
農業,4073,〔指導項目〕,8GP0203100000000
農業,4074,(1) 農業の概要,8GP0203110000000
農業,4075,ア  農業の意義と役割,8GP0203111000000
農業,4076,イ　農業の基礎,8GP0203112000000
農業,4077,ウ  農器具や農業機械，コンピュータ等の情報機器の取扱い,8GP0203113000000
農業,4078,(2) 農業生物の栽培と管理,8GP0203120000000
農業,4079,ア　作物の種類と特徴 ,8GP0203121000000
農業,4080,イ　野菜の種類と特徴,8GP0203122000000
農業,4081,ウ　果樹の種類と特徴,8GP0203123000000
農業,4082,エ　草花の種類と特徴,8GP0203124000000
農業,4083,オ　樹木の種類と特徴,8GP0203125000000
農業,4084,カ　栽培と管理の工程,8GP0203126000000
農業,4085,(3) 農業生物の飼育と管理,8GP0203130000000
農業,4086,ア　家畜の種類と特徴,8GP0203131000000
農業,4087,イ　飼育と管理の工程,8GP0203132000000
農業,4088,(4) 食品の加工と管理,8GP0203140000000
農業,4089,ア  食品加工の種類と特徴,8GP0203141000000
農業,4090,イ　食品の加工と管理の工程,8GP0203142000000
農業,4091,(5) 地域資源を生かした農業,8GP0203150000000
農業,4092,ア　地域資源の特色,8GP0203151000000
農業,4093,イ  地域資源の活用,8GP0203152000000
農業,4094,３　指導計画の作成と内容の取扱い,8GP0206000000000
農業,4095,(1) 指導計画の作成に当たっては，次の事項に配慮するものとする。,8GP0206100000000
農業,4096,ア　単元など内容や時間のまとまりを見通して，その中で育む資質・能力の育成に向けて，生徒の主体的・対話的で深い学びの実現を図るようにすること。その際，農業の見方・考え方を働かせ，実践的・体験的な学習活動の充実を図ること。,8GP0206110000000
農業,4097,イ　地域や産業界との連携・交流を通じた実践的な学習活動や就業体験活動を積極的に取り入れるとともに，社会人講師を積極的に活用するなどの工夫に努めること。,8GP0206120000000
農業,4098,ウ　〔指導項目〕の指導に当たっては，実験・実習を適切に取り入れること。,8GP0206130000000
農業,4099,(2) ２の内容の取扱いについては，次の事項に配慮するものとする。,8GP0206200000000
農業,4100,ア　〔指導項目〕の(2)から(5)までについては，生徒や地域の実態，学科の特色等に応じて，いずれか一つ以上を選択して扱うことができること。,8GP0206210000000
農業,4101,イ　〔指導項目〕の(2)については，同(2)のアからオの中から選択して，基礎的な栽培管理を扱うこと。,8GP0206220000000
農業,4102,ウ　実験・実習を行うに当たっては，関連する法規等に従い，施設・設備や薬品等の安全管理に配慮し，学習環境を整えるとともに，事故防止の指導を徹底し，安全と衛生に十分留意すること。,8GP0206230000000
工業,4103,〔工業〕,8GQ0200000000000
工業,4104,"１　目標
工業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，ものづくりを通じ，地域や社会の健全で持続的な発展に寄与する職業人として必要な資質・能力を次のとおり育成することを目指す。",8GQ0202000000000
工業,4105,(1) 工業に関することについて理解するとともに，関連する技術を身に付けるようにする。,8GQ0202100000000
