,教科等,No,学習指導要領テキスト,学習指導要領コード
3218,体育,3219,(3) 運動に積極的に取り組み，ルールを守り助け合って運動をしたり，勝敗を受け入れたり，仲間の考えや取組を認めたり，場や用具の安全に気を配ったりすること。,82G02D3530000000
3219,体育,3220,Ｆ　表現運動表現運動について，次の事項を身に付けることができるよう指導する。,82G02D3600000000
3220,体育,3221,(1) 次の運動の楽しさや喜びを味わい，その行い方を理解するとともに，表したい感じを表現したり踊りで交流したりすること。,82G02D3610000000
3221,体育,3222,ア　表現では，いろいろな題材からそれらの主な特徴を捉え，表したい感じをひと流れの動きで即興的に踊ったり，簡単なひとまとまりの動きにして踊ったりすること。,82G02D3611000000
3222,体育,3223,イ　フォークダンスでは，日本の民踊《よう》や外国の踊りから，それらの踊り方の特徴を捉え，音楽に合わせて簡単なステップや動きで踊ること。,82G02D3612000000
3223,体育,3224,(2) 自己やグループの課題の解決に向けて，表したい内容や踊りの特徴を捉えた練習や発表・交流の仕方を工夫するとともに，自己や仲間の考えたことを他者に伝えること。,82G02D3620000000
3224,体育,3225,(3) 運動に積極的に取り組み，互いのよさを認め合い助け合って踊ったり，場の安全に気を配ったりすること。,82G02D3630000000
3225,体育,3226,Ｇ　保健,82G02D3700000000
3226,体育,3227,(1) 心の健康について，課題を見付け，その解決を目指した活動を通して，次の事項を身に付けることができるよう指導する。,82G0253710000000
3227,体育,3228,ア　心の発達及び不安や悩みへの対処について理解するとともに，簡単な対処をすること。,82G0253711000000
3228,体育,3229,(ｱ) 心は，いろいろな生活経験を通して，年齢に伴って発達すること。,82G0253711100000
3229,体育,3230,(ｲ) 心と体には，密接な関係があること。,82G0253711200000
3230,体育,3231,(ｳ) 不安や悩みへの対処には，大人や友達に相談する，仲間と遊ぶ，運動をするなどいろいろな方法があること。,82G0253711300000
3231,体育,3232,イ　心の健康について，課題を見付け，その解決に向けて思考し判断するとともに，それらを表現すること。,82G0253712000000
3232,体育,3233,(2) けがの防止について，課題を見付け，その解決を目指した活動を通して，次の事項を身に付けることができるよう指導する。,82G0253720000000
3233,体育,3234,ア　けがの防止に関する次の事項を理解するとともに，けがなどの簡単な手当をすること。,82G0253721000000
3234,体育,3235,(ｱ) 交通事故や身の回りの生活の危険が原因となって起こるけがの防止には，周囲の危険に気付くこと，的確な判断の下に安全に行動すること，環境を安全に整えることが必要であること。,82G0253721100000
3235,体育,3236,(ｲ) けがなどの簡単な手当は，速やかに行う必要があること。,82G0253721200000
3236,体育,3237,イ　けがを防止するために，危険の予測や回避の方法を考え，それらを表現すること。,82G0253722000000
3237,体育,3238,(3) 病気の予防について，課題を見付け，その解決を目指した活動を通して，次の事項を身に付けることができるよう指導する。,82G0263730000000
3238,体育,3239,ア　病気の予防について理解すること。,82G0263731000000
3239,体育,3240,(ｱ) 病気は，病原体，体の抵抗力，生活行動，環境が関わりあって起こること。,82G0263731100000
3240,体育,3241,(ｲ) 病原体が主な要因となって起こる病気の予防には，病原体が体に入るのを防ぐことや病原体に対する体の抵抗力を高めることが必要であること。,82G0263731200000
3241,体育,3242,(ｳ) 生活習慣病など生活行動が主な要因となって起こる病気の予防には，適切な運動，栄養の偏りのない食事をとること，口腔《こう》の衛生を保つことなど，望ましい生活習慣を身に付ける必要があること。,82G0263731300000
3242,体育,3243,(ｴ) 喫煙，飲酒，薬物乱用などの行為は，健康を損なう原因となること。,82G0263731400000
3243,体育,3244,(ｵ) 地域では，保健に関わる様々な活動が行われていること。 ,82G0263731500000
3244,体育,3245,イ　病気を予防するために，課題を見付け，その解決に向けて思考し判断するとともに，それらを表現すること。,82G0263732000000
3245,体育,3246,３　内容の取扱い,82G02D5000000000
3246,体育,3247,(1) 内容の「Ａ体つくり運動」については，２学年間にわたって指導するものとする。また，(1)のイについては，体の柔らかさ及び巧みな動きを高めることに重点を置いて指導するものとする。その際，音楽に合わせて運動をするなどの工夫を図ること。,82G02D5100000000
3247,体育,3248,(2) 内容の「Ａ体つくり運動」の(1)のアと「Ｇ保健」の(1)のアの(ｳ)については，相互の関連を図って指導するものとする。,82G02D5200000000
3248,体育,3249,(3) 内容の「Ｃ陸上運動」については，児童の実態に応じて，投の運動を加えて指導することができる。,82G02D5300000000
3249,体育,3250,(4) 内容の「Ｄ水泳運動」の(1)のア及びイについては，水中からのスタートを指導するものとする。また，学校の実態に応じて背泳ぎを加えて指導することができる。,82G02D5400000000
3250,体育,3251,(5) 内容の「Ｅボール運動」の(1)については，アはバスケットボール及びサッカーを，イはソフトバレーボールを，ウはソフトボールを主として取り扱うものとするが，これらに替えてハンドボール，タグラグビー，フラッグフットボールなどア，イ及びウの型に応じたその他のボール運動を指導することもできるものとする。なお，学校の実態に応じてウは取り扱わないことができる。,82G02D5500000000
3251,体育,3252,(6) 内容の「Ｆ表現運動」の(1)については，学校や地域の実態に応じてリズムダンスを加えて指導することができる。,82G02D5600000000
3252,体育,3253,(7) 内容の「Ｇ保健」については，(1)及び(2)を第５学年，(3)を第６学年で指導するものとする。また，けがや病気からの回復についても触れるものとする。,82G02D5700000000
3253,体育,3254,(8) 内容の「Ｇ保健」の(3)のアの(ｴ)の薬物については，有機溶剤の心身への影響を中心に取り扱うものとする。また，覚醒剤等についても触れるものとする。,82G0265800000000
3254,体育,3255,(9) 各領域の各内容については，運動領域と保健領域との関連を図る指導に留意すること。,82G02D5900000000
